,Rate,Review,Price,QtyLeft,Sold
158461,4.9,7107,21,91434,9607
158462,5,3371,51,483,4529
158463,4.9,2139,3,53,2989
158464,5,4953,35,983,6834
158465,,,86,988,
158466,,,7,494,
158467,,,7,494,
158468,,,164,996,
158469,5,10714,51,483,14897
158470,,,86,988,
158471,5,23838,51,483,38516
158472,5,3761,35,983,5184
158473,5,986,10,490,1314
158474,5,25811,51,483,44942
158475,5,5695,10,490,8032
158476,5,4996,35,983,6945
158477,5,441,143,993,597
158478,5,1462,10,490,2067
158479,5,3325,51,483,4469
158480,5,23679,51,483,37426
158481,,,86,988,
158482,5,927,143,993,1276
158483,5,1253,51,483,1710
158484,5,1293,143,993,1806
158485,5,5329,51,483,7362
158486,,,86,988,
158487,5,1865,51,483,2594
158488,5,5567,35,983,7864
158489,,,7,494,
158490,5,7404,51,483,10040
158491,,,7,494,
158492,5,2080,35,983,2932
158493,,,7,494,
158494,,,86,988,
158495,,,7,494,
158496,5,1278,143,993,1796
158497,5,4976,35,983,6722
158498,,,86,988,
158499,,,7,494,
158500,5,23666,51,483,39845
158501,5,4951,35,983,7038
158502,5,20993,51,483,33244
158503,5,5866,10,490,8407
158504,5,17891,51,483,27705
158505,,,164,996,
158506,,,86,988,
158507,,,7,494,
158508,5,10598,51,483,14591
158509,5,13252,51,483,20085
158510,,,7,494,
158511,,,164,996,
158512,5,408,143,993,554
158513,5,4810,35,983,6974
158514,5,6782,51,483,9649
158515,5,3228,10,490,4457
158516,5,6314,51,483,8890
158517,5,8526,51,483,11873
158518,5,10648,51,483,15131
158519,5,17935,51,483,27355
158520,5,1073,10,490,1555
158521,,,7,494,
158522,,,86,988,
158523,5,2845,35,983,3959
158524,,,7,494,
158525,,,86,988,
158526,5,17607,51,483,28035
158527,5,3379,51,483,4715
158528,,,86,988,
158529,5,5370,35,983,7572
158530,,,164,996,
158531,5,826,10,490,1191
158532,5,5966,10,490,8386
158533,,,164,996,
158534,,,164,996,
158535,5,728,35,983,1018
158536,5,251,143,993,349
158537,,,86,988,
158538,5,2650,10,490,3585
158539,5,4644,35,983,6225
158540,5,23242,51,483,38530
158541,5,2528,51,483,3485
158542,5,5194,10,490,7437
158543,5,5606,10,490,8096
158544,5,7434,51,483,10965
158545,,,164,996,
158546,5,21152,51,483,32128
158547,,,86,988,
158548,5,1524,143,993,2190
158549,5,22816,51,483,38253
158550,,,86,988,
158551,5,24276,51,483,39492
158552,5,2935,35,983,3960
158553,5,1067,3,195,1507
158554,,,86,988,
158555,5,3647,10,490,5270
158556,5,2951,35,983,4260
158557,,,164,996,
158558,,,86,988,
158559,5,1637,35,983,2208
158560,,,7,494,
158561,5,1843,143,993,2508
158562,5,23284,51,483,39122
158563,4.6,1738,7,53165,2352
158564,,,7,494,
158565,5,26903,51,483,46224
158566,5,9547,51,483,13405
158567,5,22341,51,483,36635
158568,4.9,345,3,53,466
158569,5,6262,35,983,8484
158570,5,6380,10,490,9101
158571,5,3515,51,483,4729
158572,5,5575,35,983,7556
158573,5,26500,51,483,47047
158574,,,86,988,
158575,,,164,996,
158576,,,164,996,
158577,,,86,988,
158578,5,12031,51,483,17936
158579,5,5463,10,490,7528
158580,,,86,988,
158581,,,7,494,
158582,5,4941,35,983,7119
158583,5,16717,51,483,26448
158584,,,86,988,
158585,5,6306,35,983,9166
158586,5,6370,35,983,9043
158587,,,7,494,
158588,5,211,51,483,291
158589,5,5147,10,490,6944
158590,5,29884,51,483,52343
158591,5,1078,10,490,1543
158592,5,6231,35,983,8704
158593,,,7,494,
158594,5,2161,10,490,3141
158595,5,14306,51,483,20264
158596,5,3938,10,490,5346
158597,5,896,143,993,1226
158598,5,2032,35,983,2895
158599,,,86,988,
158600,5,7190,51,483,9955
158601,5,2421,10,490,3211
158602,5,14757,51,483,21790
158603,,,7,494,
158604,5,16921,51,483,24795
158605,5,9059,51,483,12587
158606,5,6250,35,983,9160
158607,5,2773,35,983,3801
158608,5,23027,51,483,36791
158609,5,13084,51,483,18866
158610,5,2062,10,490,2987
158611,5,839,10,490,1146
158612,,,7,494,
158613,,,86,988,
158614,5,88,51,483,130
158615,,,164,996,
158616,5,429,143,993,596
158617,5,1670,143,993,2340
158618,5,123,143,993,169
158619,5,4596,35,983,6299
158620,,,7,494,
158621,5,8897,51,483,13056
158622,5,27165,51,483,48271
158623,5,956,10,490,1353
158624,5,7367,51,483,10128
158625,5,11869,51,483,17664
158626,,,7,494,
158627,5,13643,51,483,20758
158628,,,7,494,
158629,5,5212,51,483,7011
158630,,,164,996,
158631,,,164,996,
158632,5,12198,51,483,17859
158633,5,2207,10,490,2953
158634,5,1490,10,490,1983
158635,5,26240,51,483,45014
158636,5,3952,10,490,5645
158637,5,3440,35,983,4913
158638,,,7,494,
158639,5,2956,35,983,4055
158640,,,86,988,
158641,5,5190,35,983,7553
158642,,,7,494,
158643,5,399,143,993,539
158644,5,4809,35,983,6607
158645,5,52,143,993,77
158646,,,86,988,
158647,,,164,996,
158648,,,164,996,
158649,,,164,996,
158650,,,164,996,
158651,5,24047,51,483,38704
158652,,,86,988,
158653,5,2686,51,483,3890
158654,5,10892,51,483,16002
158655,5,8331,51,483,11418
158656,5,9968,51,483,14178
158657,,,7,494,
158658,5,1888,35,983,2623
158659,5,12284,51,483,17071
158660,5,6255,10,490,8852
158661,,,164,996,
158662,5,6026,51,483,8576
158663,5,11974,51,483,17564
158664,5,13426,51,483,19612
158665,5,2510,35,983,3529
158666,5,5292,35,983,7406
158667,,,164,996,
158668,,,86,988,
158669,,,86,988,
158670,5,556,51,483,771
158671,,,86,988,
158672,5,5800,10,490,8287
158673,,,86,988,
158674,5,5624,10,490,8132
158675,5,3217,10,490,4474
158676,5,5865,35,983,8011
158677,5,3078,10,490,4316
158678,5,583,10,490,789
158679,5,6171,10,490,8878
158680,,,86,988,
158681,5,5179,51,483,7569
158682,5,7231,51,483,10384
158683,,,7,494,
158684,,,86,988,
158685,5,521,51,483,735
158686,5,2947,35,983,4021
158687,,,86,988,
158688,,,164,996,
158689,5,28126,51,483,49405
158690,5,9405,51,483,13470
158691,5,11846,51,483,17811
158692,5,3164,35,983,4567
158693,,,164,996,
158694,5,14693,51,483,20858
158695,5,2901,10,490,4119
158696,5,6011,10,490,8303
158697,5,10765,51,483,14819
158698,,,164,996,
158699,5,5565,35,983,7721
158700,5,8234,51,483,11391
158701,5,28876,51,483,50538
158702,5,6123,10,490,8331
158703,5,14820,51,483,22326
158704,5,1024,3,195,1357
158705,5,27089,51,483,46897
158706,,,86,988,
158707,5,19379,51,483,31199
158708,5,22043,51,483,36131
158709,5,9286,51,483,13245
158710,4.8,4381,14,440,5965
158711,5,1083,143,993,1489
158712,,,7,494,
158713,,,86,988,
158714,,,164,996,
158715,5,6344,10,490,9240
158716,5,10107,51,483,13850
158717,,,164,996,
158718,5,13659,51,483,19752
158719,5,1020,143,993,1444
158720,5,500,143,993,680
158721,,,7,494,
158722,5,4496,35,983,6341
158723,,,86,988,
158724,,,86,988,
158725,5,2795,10,490,3781
158726,5,4918,10,490,6807
158727,5,3055,51,483,4331
158728,5,14101,51,483,21129
158729,5,22436,51,483,36868
158730,5,14068,51,483,21392
158731,5,1880,10,490,2631
158732,5,4345,10,490,5886
158733,,,164,996,
158734,,,86,988,
158735,5,3024,10,490,4113
158736,5,6607,10,490,9646
158737,5,2010,10,490,2674
158738,,,7,494,
158739,5,1370,143,993,1977
158740,,,86,988,
158741,5,5768,51,483,8147
158742,5,936,143,993,1289
158743,5,3279,35,983,4763
158744,5,1632,10,490,2269
158745,5,7936,51,483,11421
158746,5,210,143,993,290
158747,5,2110,10,490,2993
158748,5,7688,51,483,10684
158749,,,7,494,
158750,5,252,143,993,343
158751,,,164,996,
158752,5,5982,35,983,8419
158753,,,86,988,
158754,,,7,494,
158755,5,17753,51,483,26493
158756,5,858,51,483,1228
158757,5,4804,10,490,6985
158758,4.8,6095,14,440,8768
158759,5,6415,10,490,8650
158760,,,164,996,
158761,5,471,10,490,660
158762,,,7,494,
158763,5,255,143,993,360
158764,5,4631,35,983,6668
158765,,,164,996,
158766,,,86,988,
158767,5,3608,35,983,4834
158768,,,164,996,
158769,,,86,988,
158770,5,5453,35,983,7900
158771,5,5882,35,983,8136
158772,,,86,988,
158773,5,5784,35,983,8076
158774,5,11678,51,483,16817
158775,5,9842,51,483,13987
158776,,,7,494,
158777,,,7,494,
158778,,,164,996,
158779,5,1943,3,195,2826
158780,,,7,494,
158781,,,7,494,
158782,,,164,996,
158783,5,1529,35,983,2025
158784,,,164,996,
158785,,,7,494,
158786,5,5782,35,983,7821
158787,5,29161,51,483,49688
158788,,,86,988,
158789,5,1962,35,983,2650
158790,5,15790,51,483,24168
158791,,,86,988,
158792,5,28778,51,483,50406
158793,5,2150,51,483,2900
158794,5,5432,35,983,7716
158795,5,4720,35,983,6439
158796,,,164,996,
158797,,,7,494,
158798,5,27500,51,483,48278
158799,5,7682,51,483,10506
158800,5,26380,51,483,43735
158801,5,6013,10,490,8810
158802,,,86,988,
158803,,,164,996,
158804,5,19175,51,483,28635
158805,,,86,988,
158806,5,411,51,483,595
158807,5,6212,35,983,8626
158808,,,164,996,
158809,5,15488,51,483,23660
158810,,,7,494,
158811,5,12122,51,483,16875
158812,,,164,996,
158813,5,1295,51,483,1776
158814,5,13763,51,483,20755
158815,5,8945,51,483,13101
158816,,,164,996,
158817,,,86,988,
158818,5,5464,10,490,7904
158819,5,11074,51,483,16478
158820,,,86,988,
158821,,,86,988,
158822,5,1369,35,983,1989
158823,,,7,494,
158824,5,4161,35,983,5825
158825,5,1827,35,983,2645
158826,,,86,988,
158827,5,2190,10,490,3075
158828,5,1871,143,993,2679
158829,,,7,494,
158830,5,2818,35,983,4030
158831,5,12493,51,483,18068
158832,,,164,996,
158833,,,86,988,
158834,,,86,988,
158835,5,6294,51,483,8753
158836,,,164,996,
158837,,,86,988,
158838,5,18895,51,483,29190
158839,5,2134,35,983,2933
158840,5,6408,10,490,9035
158841,,,7,494,
158842,5,4919,35,983,6650
158843,5,2413,51,483,3336
158844,5,3108,10,490,4314
158845,,,164,996,
158846,,,86,988,
158847,5,3214,35,983,4465
158848,5,1661,35,983,2277
158849,,,164,996,
158850,,,164,996,
158851,5,387,35,983,539
158852,5,15266,51,483,23135
158853,5,8726,51,483,11876
158854,5,5711,35,983,8361
158855,5,22243,51,483,37435
158856,5,2694,35,983,3824
158857,5,2472,10,490,3449
158858,5,18434,51,483,28739
158859,,,86,988,
158860,5,23135,51,483,36335
158861,5,1615,35,983,2283
158862,5,11689,51,483,16673
158863,5,1647,10,490,2333
158864,5,10859,51,483,15494
158865,5,14183,51,483,21745
158866,5,4298,35,983,5784
158867,,,86,988,
158868,,,7,494,
158869,5,817,143,993,1185
158870,5,1787,143,993,2542
158871,,,86,988,
158872,5,11792,51,483,16777
158873,5,4003,35,983,5576
158874,5,9047,51,483,12659
158875,5,17916,51,483,27071
158876,,,86,988,
158877,,,86,988,
158878,,,7,494,
158879,5,13828,51,483,19929
158880,,,164,996,
158881,5,4281,51,483,5856
158882,,,86,988,
158883,,,164,996,
158884,,,86,988,
158885,5,20861,51,483,33654
158886,5,7655,51,483,10559
158887,5,224,143,993,314
158888,,,7,494,
158889,4.9,2253,3,53,3025
158890,5,3172,10,490,4591
158891,,,7,494,
158892,5,15223,51,483,22439
158893,5,3460,35,983,4608
158894,,,7,494,
158895,5,1279,143,993,1797
158896,5,2772,35,983,4021
158897,5,20,143,993,32
158898,,,86,988,
158899,,,86,988,
158900,,,164,996,
158901,,,164,996,
158902,5,1549,143,993,2239
158903,,,7,494,
158904,,,164,996,
158905,5,834,143,993,1134
158906,5,20238,51,483,30299
158907,5,1380,35,983,1881
158908,5,15810,51,483,23103
158909,5,29794,51,483,53680
158910,5,1667,143,993,2308
158911,5,4449,35,983,6101
158912,,,86,988,
158913,5,1093,10,490,1476
158914,5,5866,35,983,8089
158915,,,164,996,
158916,5,1636,51,483,2167
158917,,,164,996,
158918,5,7891,51,483,11424
158919,,,7,494,
158920,5,5551,35,983,7842
158921,,,86,988,
158922,5,7805,51,483,11077
158923,,,164,996,
158924,5,4924,51,483,6932
158925,5,2227,35,983,2971
158926,5,3152,35,983,4425
158927,5,254,143,993,348
158928,5,6518,51,483,9281
158929,,,86,988,
158930,5,6630,51,483,9743
158931,5,19857,51,483,30746
158932,5,1489,143,993,2097
158933,,,164,996,
158934,5,23582,51,483,39742
158935,5,20522,51,483,30874
158936,5,20965,51,483,34530
158937,5,26377,51,483,44800
158938,5,14977,51,483,21643
158939,,,164,996,
158940,5,2188,10,490,3121
158941,5,3301,10,490,4746
158942,5,2218,51,483,2983
158943,5,6059,51,483,8627
158944,5,2236,10,490,3004
158945,5,14488,51,483,22161
158946,,,164,996,
158947,,,86,988,
158948,5,795,143,993,1082
158949,5,22892,51,483,37922
158950,5,833,143,993,1180
158951,5,11243,51,483,16170
158952,,,164,996,
158953,5,4875,10,490,6658
158954,,,164,996,
158955,,,164,996,
158956,5,129,51,483,187
158957,5,8641,51,483,12172
158958,,,164,996,
158959,5,22707,51,483,36706
158960,5,2271,35,983,3159
158961,,,7,494,
158962,5,26779,51,483,47684
158963,5,28326,51,483,48684
158964,5,12837,51,483,17983
158965,5,9238,51,483,12668
158966,5,25762,51,483,43375
158967,5,23431,51,483,36614
158968,,,164,996,
158969,5,1089,3,195,1471
158970,5,1991,10,490,2654
158971,,,7,494,
158972,5,6609,10,490,8894
158973,5,1605,35,983,2256
158974,,,164,996,
158975,4.6,889,7,53165,1236
158976,5,4232,51,483,5970
158977,5,6624,10,490,8895
158978,5,5898,35,983,8650
158979,,,164,996,
158980,,,86,988,
158981,5,25480,51,483,43290
158982,5,813,51,483,1136
158983,,,164,996,
158984,5,3764,35,983,5029
158985,,,86,988,
158986,4.6,148,7,53165,216
158987,5,9572,51,483,13845
158988,,,7,494,
158989,5,975,143,993,1310
158990,5,3238,10,490,4684
158991,5,17919,51,483,28452
158992,5,4443,10,490,6179
158993,5,4071,35,983,5853
158994,5,5755,10,490,8332
158995,5,328,10,490,442
158996,5,16185,51,483,24314
158997,5,4500,35,983,6085
158998,,,7,494,
158999,,,86,988,
159000,5,9581,51,483,13321
159001,5,5586,35,983,7725
159002,5,1822,143,993,2443
159003,5,4541,51,483,6584
159004,,,86,988,
159005,5,7680,51,483,10852
159006,,,7,494,
159007,,,7,494,
159008,5,14787,51,483,21119
159009,5,6176,35,983,8356
159010,,,86,988,
159011,5,10031,51,483,14873
159012,5,4732,35,983,6569
159013,5,28949,51,483,52776
159014,5,11529,51,483,16683
159015,4.9,7305,21,91434,10541
159016,,,7,494,
159017,5,1964,10,490,2820
159018,5,6748,51,483,9635
159019,5,1064,10,490,1491
159020,5,2142,35,983,2840
159021,,,7,494,
159022,5,3223,35,983,4504
159023,,,164,996,
159024,5,3029,10,490,4208
159025,5,282,143,993,383
159026,5,23095,51,483,37789
159027,,,164,996,
159028,,,7,494,
159029,5,2529,35,983,3485
159030,,,164,996,
159031,5,12757,51,483,19164
159032,5,17206,51,483,25857
159033,5,15808,51,483,24164
159034,5,20218,51,483,32869
159035,5,3895,35,983,5604
159036,5,2864,10,490,4041
159037,5,13066,51,483,19357
159038,5,5754,10,490,7764
159039,5,11204,51,483,16121
159040,,,7,494,
159041,5,2209,10,490,2944
159042,5,12368,51,483,17195
159043,5,5032,35,983,6849
159044,4.9,980,3,53,1338
159045,5,139,10,490,190
159046,5,6883,51,483,9638
159047,5,3471,51,483,4885
159048,5,81,10,490,115
159049,5,22054,51,483,34627
159050,5,3452,10,490,4774
159051,5,534,3,195,759
159052,,,7,494,
159053,5,4077,35,983,5904
159054,5,13733,51,483,20603
159055,5,22141,51,483,34908
159056,,,86,988,
159057,5,2224,51,483,3091
159058,5,4229,35,983,5779
159059,5,9347,51,483,12850
159060,5,2384,35,983,3466
159061,5,2807,10,490,4024
159062,5,15247,51,483,23437
159063,5,20182,51,483,32692
159064,5,966,3,195,1388
159065,,,86,988,
159066,,,164,996,
159067,5,10040,51,483,13759
159068,5,9343,51,483,13382
159069,5,23640,51,483,37097
159070,5,122,143,993,175
159071,,,7,494,
159072,,,86,988,
159073,5,25819,51,483,42719
159074,,,7,494,
159075,5,4439,35,983,6204
159076,5,9850,51,483,14560
159077,5,21957,51,483,33969
159078,5,3848,35,983,5425
159079,,,164,996,
159080,5,15240,51,483,22173
159081,,,164,996,
159082,5,6381,35,983,8594
159083,5,8147,51,483,11160
159084,,,164,996,
159085,5,20224,51,483,32632
159086,5,56,143,993,82
159087,,,86,988,
159088,5,19428,51,483,29130
159089,5,9825,51,483,13788
159090,5,2092,143,993,2955
159091,5,19354,51,483,29019
159092,5,9414,51,483,12845
159093,5,2483,10,490,3379
159094,5,3709,10,490,5102
159095,,,164,996,
159096,,,86,988,
159097,5,5510,35,983,7442
159098,5,5125,10,490,6931
159099,5,4885,35,983,7015
159100,,,86,988,
159101,5,160,143,993,222
159102,,,86,988,
159103,5,27520,51,483,47818
159104,,,7,494,
159105,5,1809,10,490,2611
159106,5,3945,10,490,5371
159107,5,19471,51,483,30278
159108,5,14,10,490,22
159109,5,4402,10,490,5983
159110,,,7,494,
159111,,,7,494,
159112,,,86,988,
159113,5,3959,10,490,5293
159114,5,29342,51,483,54189
159115,,,164,996,
159116,5,29806,51,483,50866
159117,5,13402,51,483,19050
159118,,,86,988,
159119,,,164,996,
159120,,,164,996,
159121,,,86,988,
159122,,,7,494,
159123,5,3983,35,983,5434
159124,,,7,494,
159125,5,29344,51,483,53089
159126,,,164,996,
159127,5,2419,51,483,3307
159128,,,7,494,
159129,5,24849,51,483,40486
159130,,,86,988,
159131,5,3776,10,490,5475
159132,5,1979,10,490,2632
159133,5,362,35,983,497
159134,5,2415,35,983,3335
159135,5,13711,51,483,20518
159136,5,1360,35,983,1934
159137,5,23213,51,483,38797
159138,,,86,988,
159139,,,164,996,
159140,5,28452,51,483,50523
159141,,,86,988,
159142,,,7,494,
159143,,,164,996,
159144,5,1216,10,490,1618
159145,5,20599,51,483,33487
159146,5,4920,51,483,7038
159147,5,3010,35,983,4158
159148,5,340,143,993,485
159149,5,7662,51,483,11058
159150,,,86,988,
159151,5,263,143,993,376
159152,5,21076,51,483,34882
159153,5,18316,51,483,26944
159154,5,181,51,483,262
159155,5,3071,35,983,4158
159156,5,1029,143,993,1385
159157,5,18722,51,483,28697
159158,,,86,988,
159159,5,4498,10,490,6310
159160,5,1439,35,983,2036
159161,5,6286,35,983,8624
159162,,,86,988,
159163,5,1783,51,483,2550
159164,5,5762,10,490,8165
159165,5,3848,10,490,5363
159166,,,86,988,
159167,5,9042,51,483,13321
159168,5,1257,10,490,1688
159169,,,86,988,
159170,5,11915,51,483,17345
159171,5,3925,35,983,5305
159172,5,8992,51,483,13145
159173,4.9,2439,3,53,3413
159174,,,7,494,
159175,,,7,494,
159176,,,7,494,
159177,5,1835,143,993,2586
159178,5,1499,51,483,2034
159179,5,1675,3,195,2436
159180,5,2109,35,983,2907
159181,,,7,494,
159182,5,5554,35,983,7542
159183,5,4774,10,490,6659
159184,5,4712,10,490,6852
159185,5,1818,143,993,2470
159186,5,21098,51,483,32960
159187,5,3492,35,983,4666
159188,,,86,988,
159189,,,7,494,
159190,,,7,494,
159191,5,5100,10,490,7046
159192,5,27693,51,483,45760
159193,5,704,10,490,983
159194,,,86,988,
159195,,,164,996,
159196,5,2089,143,993,2957
159197,5,3973,10,490,5791
159198,5,366,143,993,500
159199,5,12683,51,483,18918
159200,5,1357,51,483,1956
159201,5,808,35,983,1099
159202,5,2862,35,983,3799
159203,5,2796,35,983,3786
159204,,,86,988,
159205,5,14327,51,483,20328
159206,5,4177,35,983,5709
159207,5,1754,143,993,2468
159208,5,15943,51,483,24842
159209,5,21754,51,483,35366
159210,,,7,494,
159211,,,164,996,
159212,,,7,494,
159213,5,23050,51,483,35736
159214,5,488,35,983,696
159215,,,7,494,
159216,5,19368,51,483,30187
159217,,,164,996,
159218,5,1435,10,490,1944
159219,,,164,996,
159220,5,1807,10,490,2518
159221,,,164,996,
159222,5,3554,10,490,4870
159223,5,1262,10,490,1829
159224,,,164,996,
159225,5,900,143,993,1252
159226,5,4069,51,483,5506
159227,,,86,988,
159228,,,86,988,
159229,,,164,996,
159230,,,7,494,
159231,5,4015,10,490,5619
159232,,,7,494,
159233,5,4820,10,490,7007
159234,,,7,494,
159235,,,86,988,
159236,,,164,996,
159237,,,164,996,
159238,5,11320,51,483,16358
159239,,,164,996,
159240,,,86,988,
159241,5,4952,10,490,6848
159242,5,8434,51,483,11748
159243,,,86,988,
159244,5,11174,51,483,15380
159245,5,9935,51,483,14298
159246,5,276,10,490,378
159247,5,5374,10,490,7850
159248,5,11039,51,483,15872
159249,5,2770,35,983,3920
159250,,,7,494,
159251,5,20633,51,483,32665
159252,5,16902,51,483,24680
159253,,,7,494,
159254,,,86,988,
159255,,,7,494,
159256,5,4380,10,490,5925
159257,5,5447,10,490,7339
159258,5,13298,51,483,20074
159259,5,4016,10,490,5825
159260,5,9386,51,483,13139
159261,5,905,51,483,1232
159262,5,1789,10,490,2449
159263,5,25860,51,483,42869
159264,5,7174,51,483,9729
159265,5,3991,10,490,5376
159266,5,3346,35,983,4604
159267,5,17432,51,483,25934
159268,,,86,988,
159269,5,207,143,993,301
159270,5,3649,10,490,5024
159271,,,86,988,
159272,5,6257,51,483,9154
159273,5,787,51,483,1088
159274,5,20,143,993,32
159275,,,164,996,
159276,5,18741,51,483,27784
159277,4.6,661,7,53165,953
159278,4.8,533,14,440,729
159279,,,164,996,
159280,5,5472,10,490,7321
159281,,,164,996,
159282,5,3654,10,490,5232
159283,,,86,988,
159284,5,15794,51,483,24264
159285,5,74,35,983,102
159286,5,2888,10,490,4046
159287,,,164,996,
159288,5,26345,51,483,43977
159289,,,7,494,
159290,,,7,494,
159291,,,7,494,
159292,5,8716,51,483,12184
159293,,,86,988,
159294,5,886,143,993,1263
159295,5,3952,35,983,5570
159296,5,21187,51,483,34658
159297,5,23938,51,483,39016
159298,5,4500,35,983,6440
159299,5,10846,51,483,15324
159300,5,2265,10,490,3077
159301,5,2917,10,490,4207
159302,4.9,197,3,53,266
159303,5,5091,10,490,7205
159304,,,164,996,
159305,5,4877,35,983,7033
159306,5,16430,51,483,24917
159307,5,186,35,983,270
159308,5,269,51,483,384
159309,,,164,996,
159310,5,13472,51,483,20478
159311,,,86,988,
159312,,,164,996,
159313,,,7,494,
159314,5,3423,51,483,4964
159315,,,86,988,
159316,5,18382,51,483,29126
159317,5,1105,51,483,1540
159318,5,4602,35,983,6717
159319,5,7040,51,483,10135
159320,,,86,988,
159321,5,3857,51,483,5231
159322,5,1839,10,490,2549
159323,,,7,494,
159324,5,6256,35,983,9124
159325,,,86,988,
159326,,,86,988,
159327,5,537,10,490,717
159328,5,21619,51,483,33994
159329,5,82,143,993,122
159330,5,20142,51,483,32398
159331,,,164,996,
159332,,,164,996,
159333,,,164,996,
159334,5,25831,51,483,45469
159335,5,12450,51,483,17556
159336,5,5554,51,483,7684
159337,,,86,988,
159338,,,86,988,
159339,5,1794,10,490,2397
159340,,,86,988,
159341,,,164,996,
159342,,,86,988,
159343,,,164,996,
159344,5,1153,35,983,1667
159345,5,1267,143,993,1679
159346,,,86,988,
159347,5,3209,10,490,4540
159348,5,2307,10,490,3100
159349,5,1315,10,490,1768
159350,5,384,143,993,534
159351,5,5887,10,490,8563
159352,5,13925,51,483,21122
159353,5,470,51,483,656
159354,,,164,996,
159355,,,164,996,
159356,,,164,996,
159357,5,3679,51,483,4886
159358,,,164,996,
159359,5,2477,10,490,3376
159360,5,6287,51,483,8636
159361,,,86,988,
159362,,,164,996,
159363,5,25364,51,483,43969
159364,4.6,1647,7,53165,2223
159365,,,86,988,
159366,5,3524,35,983,4799
159367,5,4420,35,983,6398
159368,5,470,35,983,647
159369,,,7,494,
159370,,,7,494,
159371,,,86,988,
159372,,,86,988,
159373,5,179,143,993,263
159374,5,13734,51,483,19597
159375,5,3672,10,490,5139
159376,,,164,996,
159377,5,17435,51,483,27294
159378,5,3114,10,490,4386
159379,,,164,996,
159380,5,10327,51,483,14909
159381,5,1110,10,490,1570
159382,,,86,988,
159383,5,6143,51,483,8924
159384,,,7,494,
159385,5,17311,51,483,27192
159386,5,23807,51,483,38713
159387,5,4839,35,983,7061
159388,,,86,988,
159389,5,3591,10,490,4777
159390,5,3509,35,983,4958
159391,,,86,988,
159392,4.9,3446,3,53,4995
159393,5,539,143,993,746
159394,,,86,988,
159395,,,7,494,
159396,5,1161,51,483,1666
159397,5,1891,35,983,2577
159398,,,7,494,
159399,5,3838,51,483,5197
159400,5,1695,143,993,2448
159401,5,8879,51,483,12715
159402,5,3418,51,483,4774
159403,5,4999,35,983,6686
159404,,,86,988,
159405,,,164,996,
159406,5,3463,10,490,4857
159407,5,1406,35,983,1945
159408,,,164,996,
159409,5,8733,51,483,12495
159410,5,4641,10,490,6748
159411,5,3579,35,983,5117
159412,5,3430,35,983,4818
159413,5,8602,51,483,11905
159414,5,674,143,993,903
159415,,,7,494,
159416,5,15379,51,483,21898
159417,5,6058,35,983,8796
159418,,,7,494,
159419,,,7,494,
159420,5,5409,35,983,7694
159421,5,16734,51,483,24779
159422,,,7,494,
159423,,,7,494,
159424,,,7,494,
159425,5,4723,35,983,6307
159426,,,164,996,
159427,,,7,494,
159428,5,4998,10,490,6950
159429,,,86,988,
159430,,,7,494,
159431,5,29610,51,483,50589
159432,,,86,988,
159433,,,164,996,
159434,,,7,494,
159435,5,320,35,983,459
159436,5,5008,10,490,6797
159437,5,4927,51,483,6607
159438,,,86,988,
159439,4.9,98,3,53,135
159440,5,29851,51,483,55111
159441,,,86,988,
159442,,,7,494,
159443,,,86,988,
159444,5,9894,51,483,14141
159445,,,164,996,
159446,5,388,10,490,556
159447,,,164,996,
159448,5,15546,51,483,23893
159449,,,7,494,
159450,5,9824,51,483,13932
159451,,,164,996,
159452,5,1649,10,490,2288
159453,5,26593,51,483,43685
159454,5,2086,143,993,2809
159455,,,164,996,
159456,,,86,988,
159457,5,2014,143,993,2884
159458,5,20399,51,483,31009
159459,5,20958,51,483,34272
159460,5,23443,51,483,37682
159461,,,7,494,
159462,,,86,988,
159463,5,245,143,993,329
159464,,,7,494,
159465,5,17695,51,483,27751
159466,,,164,996,
159467,5,1433,3,195,1956
159468,5,2229,35,983,3003
159469,,,7,494,
159470,5,448,10,490,616
159471,5,24628,51,483,42246
159472,,,164,996,
159473,,,86,988,
159474,5,1812,143,993,2443
159475,5,1651,143,993,2215
159476,,,7,494,
159477,,,86,988,
159478,,,164,996,
159479,5,1866,10,490,2527
159480,5,5341,51,483,7321
159481,5,1375,143,993,1858
159482,5,6174,35,983,8373
159483,5,6138,51,483,8347
159484,,,164,996,
159485,5,3633,35,983,5049
159486,5,26818,51,483,45012
159487,5,4915,35,983,6991
159488,5,6387,35,983,9174
159489,,,7,494,
159490,,,164,996,
159491,5,28819,51,483,49914
159492,5,1567,35,983,2200
159493,,,164,996,
159494,,,7,494,
159495,5,18378,51,483,27895
159496,5,22492,51,483,35600
159497,,,164,996,
159498,5,20851,51,483,31969
159499,,,86,988,
159500,5,1942,35,983,2717
159501,,,7,494,
159502,5,545,35,983,745
159503,5,916,143,993,1320
159504,5,25993,51,483,45524
159505,5,5082,10,490,7367
159506,,,86,988,
159507,5,4815,35,983,6591
159508,,,86,988,
159509,,,7,494,
159510,5,3921,51,483,5282
159511,,,164,996,
159512,,,86,988,
159513,5,18840,51,483,28654
159514,5,380,51,483,511
159515,5,1540,35,983,2101
159516,5,15949,51,483,23177
159517,5,15897,51,483,23429
159518,5,1071,143,993,1427
159519,,,7,494,
159520,5,4968,35,983,6830
159521,,,164,996,
159522,5,152,143,993,211
